18312458000141;12
12423684000113;6
17001842000160;1
21009528000100;15
06878273000110;1
27551992000100;1
09256546000697;1
17472965000180;2
25143222000194;1
20855940000170;2
16789744000177;1
13570141000191;6
17792470000138;6
25178040000159;5
10612369000109;1
11514616000105;4
40979320000311;1
02775367000102;39
06319868000135;4
03126792000133;11
10726857000147;6
01281431000136;1
27294952000111;1
17394356000150;10
35428978000133;3
26541690000180;1
12254078000111;4
15204681000187;1
19432537000159;2
07189346000129;14
20385922000171;1
22522562000138;1
24606073000190;3
08800543000103;2
27656846000130;1
27099216000102;1
08518021000105;3
48240709000190;1
14124138000107;10
26609320000137;3
17990939000143;1
23902222000103;8
17700098000192;1
26979826000138;1
21769115000115;1
20229352000120;2
12425984000131;1
22545848000139;4
10661909000144;5
15027652000197;2
17496653000106;1
12681292000154;7
06198068000103;1
02852458000102;1
10742147000100;1
26786837000100;1
25194398000175;1
10291098000137;26
22392045000191;2
21859109000159;1
13211873000195;2
27058909000157;1
17268992000135;4
03882108000224;5
12519814000116;2
09814346000106;1
11895653000100;27
19047926000160;1
02675956000119;1
24642702000137;1
18253137000113;5
17694586000134;2
05508180000130;2
10426790000125;1
03841826000171;11
22683538000180;1
21627704000169;2
08348650000134;14
28150990000163;1
04828511000157;1
27028830000183;1
18033461000126;1
27497865000161;1
26475942000110;1
09248450000172;7
03581177000117;3
07894064000122;1
11946222000118;2
00977582000160;2
26891498000113;2
04034176000115;1
18540020000110;4
17470413000132;1
18343185000100;2
08164012000163;6
18884181000121;6
09555958000113;3
04666364000166;6
23126396000113;1
16855811000104;2
12506280000193;2
17670503000177;1
14909605000104;4
08924480000199;1
27275708000101;1
27755751000174;1
23614377000136;3
10495633000171;1
19895976000106;1
03434985000151;2
03319496000159;1
20131828000196;3
11348741000184;1
21000216000127;4
17472936000118;1
09210219000190;33
23003690000138;1
07289700000197;3
12677522000101;2
23308432000160;2
19576083000190;1
19770321000101;1
21933076000140;1
17561052000130;2
12617536000130;1
24004753000133;6
27052363000127;1
00180316000102;1
03164435000160;3
27687221000136;2
19654015000100;2
08381491000170;1
05694918000100;2
22763938000104;1
17584414000108;1
24238498000193;1
17407218000168;1
07718256000188;2
05411068000187;7
06948769000201;4
22290243000144;10
26948738000179;1
08932269000118;1
17495846000142;1
26697336000149;1
04588983000180;2
23836574000108;5
27156558000117;1
10760106000147;2
13638492000197;1
27069433000150;1
19144465000144;2
21010701000181;1
41136888000171;1
18686866000163;1
40945446000103;19
17456087000290;7
04688488000142;1
28050160000164;1
11065953000154;1
27324602000150;3
02503493000108;6
10655938000101;61
26666227000164;1
15696994000108;1
04187384000154;6
19353084000175;3
14599034000159;4
23804320000108;2
12222392000112;1
08843362000156;2
10945772000150;2
01860393000176;4
02437365000103;1
08056849000199;1
12305387000173;78
00622097000174;24
23157221000173;10
22413924000152;2
07283447000164;3
19894768000184;1
19652918000143;1
13167781000155;5
12733085000104;2
18419514000141;1
05967592000139;1
03010559000190;3
10657276000109;2
15348142000111;41
14371318000193;3
05905065000108;30
02778480000303;2
09044455000183;1
18879194000102;1
27126402000193;1
02589474000146;4
18190056000111;1
10197407000104;2
11730189000194;11
10874854000150;1
06983782000102;1
21508153000114;2
01976704000248;4
17127519000138;6
25169257000100;1
27231584000162;1
18812679000189;1
07322508000236;6
04953021000182;3
27750898000171;1
04502287000109;5
19653032000114;1
24425246000173;5
13812918000187;1
19477117000199;1
12848592000185;5
28108304000196;1
13510135000149;3
27474759000162;1
08935366000164;1
17612203000131;2
15034271000135;1
08993185000194;12
20763307000151;1
09164369000104;98
04222761000149;1
13632444000191;1
01479372000105;1
05922811000163;23
04585676000145;1
10405018000127;5
17178114000129;2
24281342000195;1
19615932000177;7
04654716000163;57
24316195000141;1
24846581000145;1
06223186000124;3
27793615000179;1
06538203000112;7
04856926000134;1
26566990000113;2
08979890000137;2
19486959000107;2
11843578000126;1
20295354000118;15
08320251000165;10
27619944000106;1
17425318000117;1
12305387000254;6
20334890000185;1
17714186000143;2
02166028000129;2
17409955000108;2
12807131000164;1
11807239000194;3
09608223000100;3
09508226000172;32
09061979000182;2
02821012000102;1
21863585000143;2
13898616000173;4
27156164000169;1
23948823000149;1
03562340000102;2
14991955000162;3
03091852000120;2
27189313000196;1
17599403000100;3
24459731000168;1
05052423000179;1
13171610000108;2
05816684000118;30
09039297000173;1
17493314000176;2
18582919000104;1
13264591000156;7
22840650000188;5
11897960000112;2
04762060000100;1
23716167000159;1
26762458000171;1
28040133000100;1
11574829000114;1
13371824000110;1
12916888000196;7
13478572000122;1
18035961000105;2
09137084000184;1
19833667000101;4
73008682000152;2
17556877000166;1
07131879000311;2
17340496000145;1
19860358000112;1
21821027000115;1
13000398000108;4
27143869000141;1
05219643000144;1
10904064000170;2
14575353000124;1
19466870000189;2
10892469000136;2
26674969000131;1
13312369000181;15
11981830000163;2
09477008000118;1
10414278000169;13
26758266000191;1
12928081000173;1
19553457000151;1
24208480000149;2
17227485000153;64
02975237000113;1
18043195000112;1
18667838000107;1
21645771000106;1
08931811000118;2
05420850000162;3
18675817000125;1
21817972000143;3
10806421000168;2
10769156000195;3
22410470000166;1
14100623000140;5
11352619000181;4
19072641000180;3
08067371000100;8
13307441000182;2
14402409000149;3
19670316000119;2
08868815000107;1
18833963000131;4
08816563000164;4
03610430000113;5
22037167000160;5
03468197000186;1
11323173000167;1
08839644000180;10
17046892000164;1
10758902000145;1
16571889000105;2
72923618000134;1
20287279000143;1
03647696000130;12
11449708000140;1
17545126000144;2
12156911000191;5
11820146000108;7
09286691000106;26
09335002000106;7
07897039000100;38
03466560000124;2
16682179000144;31
08716557000135;24
11511020000143;1
27789321000173;1
07127135000161;2
41133828000103;7
08821355000234;7
10822903000101;2
17944816000176;1
13864189000102;7
00558567000188;1
01686814000194;5
21783331000115;1
26932599000195;1
19333944000109;2
17921468000111;1
08593004000132;6
73694788000157;1
41146994000136;1
05531000000131;1
12668208000162;1
11150125000114;3
19002428000100;1
04322821000103;7
70105630000106;1
26021511000183;1
18776501000120;1
03342723000167;3
07971772000110;3
13224220000140;1
27205403000123;1
18594232000180;1
12646171000252;1
05102183000170;3
11246831000164;1
21887943000158;1
27809220000117;1
03961897000299;1
04505819000161;1
07080022000158;3
24206617001602;1
14196862000146;2
22889282000162;19
10488400000141;2
04647887000246;1
01411114000197;3
70105176000193;3
14114084000107;2
12379507000187;2
07189215000141;1
10479898000186;3
05956054000149;1
11205468000139;1
14788642000101;1
24993126000172;1
23974315000135;2
23476946000124;2
05526805000197;3
13129940000127;8
10678283000189;1
05448369000185;6
04302243000135;3
09442754000176;34
27860193000107;1
41203555000118;4
12829334000151;2
27379195000189;1
17492740000195;1
19164496000167;2
09266128000176;5
17714328000172;2
13874242000156;1
24024359000167;10
14008443000133;1
04190700000147;3
01704290000117;25
15362903000190;1
08761845000101;1
18582688000120;1
12571620000160;4
26816261000178;3
27963496000155;1
01650302000178;2
27849526000105;1
10664262000104;1
18667649000126;1
17460970000172;2
18579172000127;1
26802622000127;1
01841191000187;2
02619307000109;4
12270525000126;1
12557115000160;6
13836920000196;3
19891486000123;1
02368789000163;3
22055663000146;1
04093214000100;1
21822865000103;3
12102978000143;7
08321484000182;46
12633193000105;3
21530656000196;1
25048072000130;1
13246804000117;1
23380460000198;2
20446602000184;1
00142702000100;4
02163386000188;3
09041189000135;9
26751932000160;1
16801724000174;1
18344240000179;2
02221116000186;1
26866235000154;1
16941283000106;6
17242841000108;2
19493730000108;2
24089593000172;2
19581152000153;2
10903250000195;2
21749512000125;2
22444492000147;2
26756644000106;1
04368983000336;3
25226938000155;1
11362645000190;4
27417081000186;1
05463825000166;1
27151128000102;1
17677648000108;1
14277609000117;1
01832395000151;10
15706623000151;2
07339942000148;1
26092337000160;2
02413880000153;2
09260688000113;3
20794299000100;1
17549519000126;1
64058100000151;1
09318448000122;1
26548151000172;1
10402165000143;12
27873732000142;1
08366976000194;19
27149696000179;1
12472413000158;4
11918524000182;2
20226553000174;2
01555718000107;1
21783989000127;1
26807760000107;1
12202061000110;1
24513707000160;5
14951050000169;2
01049357000127;1
08948054000195;2
21596736000144;17
13045626000166;22
00448994000103;6
28035221000114;1
17149023000165;2
09181905000180;1
14268108000174;1
04553782000147;1
26572822000130;4
12890500000125;2
18785563000106;1
28363676000169;1
23065161000169;2
41138298000188;7
07768261000103;3
17287720000182;6
10577143000114;1
10527336000160;1
14809659000360;1
27156209000103;2
10602336000188;7
21202243000182;1
24188631000144;1
06117821000199;3
14840360000106;1
10649667000173;1
19533015000143;1
05364404000188;3
02914690000110;25
08580979000126;1
10545637000117;4
13271510000145;1
05031301000287;12
20162464000101;1
18107594000108;18
26926271000166;1
18217826000172;1
15200816000136;2
08847410000265;1
06538299000119;2
01995583000109;4
23332627000145;1
11411607000180;2
27004599000198;1
10260641000139;2
26752132000163;1
24626938000180;2
05595607000185;6
27140145000144;1
17760192000137;2
07268025000110;2
22400479000196;2
01718221000162;1
20540594000130;1
26022712000103;1
16096759000150;1
17018554000119;24
41155821000184;1
12160512000102;4
17584311000148;1
24610110000133;1
12724514000179;2
14593632000110;2
22574409000154;1
24091089000107;2
04275808000132;2
25367989000105;1
18346150000117;5
19573528000188;2
11071518000132;4
66783630000279;1
18898774000147;11
07456578000104;2
05977156000140;1
09319988000120;2
02219308000158;2
00399637000100;5
14190249000111;2
26839390000181;1
11345552000158;4
26541826000151;3
26873405000128;1
20370967000172;1
10402186000169;2
19068494000174;1
09005298000105;2
41132291000159;2
21089012000104;1
27139230000192;1
01807006000138;5
14524530000143;1
12732608000190;1
03188887000181;1
17440965000106;9
05137854000138;2
40952178000157;1
15574102000198;1
17250998000185;9
40953788000175;5
25049947000118;1
08855763000126;4
02620622000148;14
07533074000132;1
26980348000186;3
27141268000108;1
08791659000468;3
10963214000117;2
19594219000194;13
03811740000104;2
15334818000118;2
08208311000152;2
28492743000145;1
00866006000146;4
18051463000148;1
10715095000183;16
11923108000172;1
14236051000121;3
24330635000115;1
03517351000162;17
24565015000165;1
35419936000136;29
35586809000121;5
08217219000159;1
10761617000183;2
04258626000153;1
17372598000142;1
28492699000173;1
10768851000485;2
05487858000146;3
06068733000144;1
08602636000115;3
21647408000120;2
27924347000187;2
18557245000180;6
18473851000117;1
26890049000150;1
07530825000167;1
19171607000162;1
11490075000114;1
07057836000171;3
05811515000276;3
09082705000170;1
17405059000162;2
09371352000128;2
17189445000164;5
26902112000121;1
25207290000170;2
19978707000103;2
13349013000112;1
27560318000183;1
13598451000114;2
24292350000137;2
01035382000151;1
06985921000137;1
14451882000116;1
24059658000137;26
03193796000134;1
17161780000154;1
00509735000145;2
01280149000134;6
07365058000188;15
19813306000195;2
18258589000198;1
26790769000144;2
10671008000133;1
27504842000137;2
03051188000195;8
27068697000199;1
22480583000138;3
10748903000109;2
27461313000101;1
12341769000152;3
02683283000149;1
27518454000105;1
21873842000128;2
05052764000144;2
11695174000132;5
11589693000116;14
19466331000140;1
22858630000134;1
27101829000137;2
11815796000157;1
27410330000101;2
18309624000150;2
20119298000160;2
09485574000171;4
17620599000169;1
24154119000187;3
14444035000124;1
10212250000149;3
10793521000105;1
24417901000141;1
12550990000110;4
27031537000175;1
35496462000126;1
41119306000149;25
27850392000134;1
12805753000153;1
26988264000199;1
21691642000154;1
14523449000149;2
11530975000148;1
15091482000100;1
00860626000178;2
13531679000197;1
07220925000197;1
18006561000163;5
12732749000102;3
11144884000174;1
17103209000183;1
20812326000120;44
20226441000113;1
70097142000102;2
10690638000155;1
09221962000145;6
12908745000132;1
34151100001617;1
23820308000189;2
12408162000142;3
26022990000152;1
26843529000160;1
22096110000131;1
04650744000102;1
28954976000112;1
08972408000137;1
02956445000175;3
08541500000142;6
08334299000122;1
03667658000140;1
13088113000132;3
02301569000112;10
17866080000165;4
27314253000196;2
14593922000164;1
17658081000114;1
27441285000152;2
04818858000119;2
28249296000106;1
27202208000140;2
02886660000147;1
18072764000158;3
11654831000101;3
10744811000150;1
19074142000121;61
06159722000170;2
24208893000123;2
13598491000166;1
09122571000173;2
18089605000166;1
17504696000196;2
00412020000170;47
20857070000178;1
24118945000170;6
70095401000239;11
11856626000110;1
18448124000108;1
11955108000154;4
05022719000147;6
16918877000104;1
07803245000104;5
17465404000153;1
28035163000129;1
24709372000150;1
11673945000190;5
27337824000108;1
03061134000100;14
08706374000139;2
22452226000166;2
03494310000106;2
12884672000196;3
11028345000250;1
20041130000180;6
27584583000100;1
19627294000104;1
19167759000191;36
14979856000165;3
24602809000151;1
12924178000108;3
18101635000140;2
26924511000193;1
27896782000145;1
15656063000178;1
01081707000132;2
03716631000108;1
26417803000130;1
20636777000154;1
15714701000160;2
07206138000190;9
19481465000130;2
08503413000281;1
19192694000134;2
23193582000175;1
06095249000104;4
23708289000101;1
24506743000104;6
08979527000200;1
03351997000112;6
21788974000151;1
10957214000104;3
05379802000178;1
13093132000157;1
28113144000173;1
11758300000150;1
26799454000168;3
08958174000173;1
07272309000180;15
19498043000177;1
19562890000153;2
13171242000190;3
26957875000170;1
13020535000176;1
16713807000101;1
19314487000105;6
12424127000117;2
02183888000170;1
09049804000150;1
59231530000193;1
03229679000183;6
18520987000130;1
11686157000139;1
17298879000100;1
11928295000187;4
12252018000160;1
26837871000158;1
65817900000171;2
26950743000116;1
09015680000191;5
20676918000162;4
01292729000141;1
17055353000191;1
26942108000197;1
26822683000156;1
24121873000110;1
27964954000170;1
09163584000190;1
27850566000169;1
05797987000130;114
03981704000180;3
27538148000130;1
17999405000188;1
17591437000140;2
19640883000122;2
19949741000141;2
14335196000180;2
00768459000130;2
07524547000135;2
20274253000160;1
24316460000191;1
09085787000106;1
09391102000150;1
27632361000107;1
27499125000164;2
27624958000100;1
24721939000103;1
06196043000170;5
23479604000168;1
19164442000100;8
21527427000112;1
22684331000120;2
10367987000130;2
07876034000193;5
06272578000183;3
19296355000106;32
09208383000162;1
18912038000104;1
08365223000164;1
00470967000137;2
26986825000110;1
28879979000139;1
40757908000169;8
23957295000194;2
17158086000188;1
12773805000157;1
27749707000151;1
09560394000107;3
17341634000100;2
27044026000198;1
05284923000136;8
06913524000150;2
19539047000156;1
07863544000126;2
27642521000107;1
09255522000109;3
16502649000140;1
26873270000109;1
27315277000160;1
08467752000179;1
27231693000180;1
07882056000166;1
17695700000140;2
27192565000174;2
11475796000155;21
11340009000168;1
04364791000190;1
17261508000146;5
18995457000149;97
27481178000158;1
08272332000137;2
06015103000101;1
04353193000115;2
10988098000190;2
23448713000118;1
22108049000103;1
26803843000110;1
08370039000102;15
05423963000111;1
09513739000171;4
20086431000120;1
09476941000170;2
28193952000198;1
02938901000154;15
17511241000106;1
08302042000199;1
09419917000108;2
24380578002041;3
03220287000153;6
14878438000181;1
13976026000111;1
24281130000108;1
05514737000146;3
28215972000112;1
12961236000173;1
17704410000116;7
03408272000113;5
08938412000189;1
07624749000159;2
23977767000170;1
11516454000136;1
17470323000141;1
19354668000165;5
15123954000169;5
26804557000179;3
24781516000189;1
27626218000102;1
19594494000108;3
19407083000166;25
35484971000139;13
07892563000180;15
04338995000156;2
14005907000158;4
21682050000176;2
09223306000181;1
22584909000177;1
12506712000166;1
02715816000127;4
10589537000192;1
13199066000102;6
20474613000178;14
28261282000108;1
19044027000104;1
20413221000107;7
20939847000143;1
25242664000198;1
05539758000116;2
22638392000151;1
26880821000153;1
06012274000187;5
69911014000163;1
23416239000142;1
09268598000179;1
11079827000159;1
19752596000104;9
19030804000161;2
14078769000137;1
24375595000128;1
23207003000104;1
13298679000199;1
16779292000142;3
02322685000118;1
11989514000138;1
09144058000183;2
04326123000178;6
21400042000190;3
10872280000181;1
14577777000128;3
07592004000155;6
21933548000164;1
12760530000117;1
24100643000175;2
25079517000149;3
26921169000178;1
06196577000105;2
05658533000189;3
18830068000163;1
03013776000134;2
27435228000160;1
21873919000160;2
13350372000190;1
07788510000114;5
05193717000110;2
26777560000140;1
25021770000141;1
21636714000160;1
07805258000104;1
21511965000119;5
01110791000175;2
27203924000141;1
09004901000126;17
14222882000144;11
18639374000117;2
26744393000131;1
21601339000113;1
19858654000189;9
11555099000104;1
23050403000140;1
17375638000100;1
19774845000162;3
06154984000141;1
11228215000180;9
24110017000160;2
07773027000166;2
14967770000112;1
08686945000110;1
27620366000110;1
14890226000110;1
26711559000113;1
09005279000170;7
08320277000103;1
27304552000140;1
09371782000140;1
16572213000128;1
35588417000100;12
12933529000147;2
17535530000137;2
02737810000150;3
08331338000138;1
26693224000110;1
08568388000133;5
26987758000159;1
18602104000131;15
02783889000156;1
27002009000198;2
08312332000113;5
37227550000158;14
19492924000180;2
24790656000113;2
24900915000111;2
25534870000171;3
24206314000103;2
01555730000111;1
28437970000178;1
09551836000159;1
14806128000151;3
21678261000135;1
27141248000129;1
19522232000138;1
21726894000171;1
19886307000160;1
14280894000125;10
05031301000104;4
02133732000185;1
21120333000124;10
27460508000129;1
14952764000191;1
27456448000170;1
23525290000192;1
05514490000168;3
07656415000167;1
12441013000185;1
01131601000104;1
25080477000155;2
41138033000180;2
70097530001157;10
17213921000135;2
03158901000102;3
16737759000191;2
05163075000107;2
10345435000121;1
20078311000180;1
17441179000115;2
17097485000186;1
01141468000169;3
07142077000145;1
08510807000186;3
15553653000175;4
27627329000133;1
03263984000191;9
26888551000127;2
24809638000136;3
11372104000143;1
20991439000130;20
00236127000104;1
26866728000194;1
14305309000102;1
11471693000117;1
19573568000120;2
28240229000112;1
18225191000155;2
19173082000102;12
27059114000163;1
08837315000108;5
35419902000141;1
23633194000168;1
27106131000104;1
25118243000150;1
12792107000107;7
27758090000130;1
07479030000171;9
08711170000196;1
07374508000107;1
15200303000125;4
13172170000103;2
08829277000133;6
04099366000110;2
21645242000102;7
19559206000184;7
12510313000179;10
08856218000154;8
07754007000148;2
24357583000170;1
12845031000122;2
08557662000179;1
28422755000101;1
28083554000119;1
01222789000198;1
07741674000196;1
17584328000103;1
20009253000133;1
17677906000148;2
70111752000105;8
06073122000194;4
19825725000147;1
21137322000157;2
05686752000171;2
27388221000135;2
28628710000180;1
05207619000195;1
26033471000190;1
24926923000137;2
08293706000109;1
19357199000138;1
10676491000149;4
14107055000100;2
26783396000184;1
19852568000169;1
11435681000137;3
11661389000132;2
23612205000123;1
12916291000141;1
01395137000155;5
11418585000180;2
09200727000197;8
05485148000187;2
18613129000130;3
20789334000101;3
19622288000164;1
10718973000114;1
25211656000184;4
07586369000177;6
11901592000210;1
19420845000164;11
19567364000186;1
27409471000104;1
13438691000232;1
11355126000103;1
24300817000143;1
23553904000140;3
15247035000105;1
13417507000197;3
05731571000110;2
07736287000161;4
09282163000189;1
17721196000106;1
12390259000175;1
21182828000188;3
12299910000104;9
20599708000118;2
13366050000139;2
11957561000108;2
08679991000192;2
21712166000100;1
24031691000159;2
07065187000150;1
03093776000191;2
21947375000133;2
16515252000193;22
26749875000184;1
05807021000137;1
06114939000163;3
05449553000140;8
10986583000125;1
25341162000114;1
26745922000111;1
18789852000175;1
25096012000192;3
11687769000146;2
07046164000107;15
27305308000100;1
07115086000147;14
27592532000111;1
09364345000107;1
11586105000190;2
01860850000122;5
09178765000190;2
67729178000220;1
27209159000177;1
22135582000156;1
11803338000106;1
27620813000130;1
09349725000164;2
16753609000171;1
04650706000230;3
22020470000150;3
18401924000165;3
13639397000108;16
07476363000147;1
24207108000118;1
21802956000187;1
21469847000190;1
16813551000104;1
11755254000136;2
03092570000570;8
27651109000145;1
21341513000136;1
04320189000150;5
17584284000103;1
05157468000108;3
05013162000188;1
22576181000131;12
22422821000159;4
05818747000175;1
10861672000145;2
07105647000127;1
03024198000131;1
22036755000189;9
03834750000157;2
22885188000135;9
27167851000180;1
29046105000163;1
24567649000157;1
27346732000194;1
06949023000123;4
21715641000100;2
00518181000142;1
10885912000141;1
09636081000195;1
20554993000150;5
03042760000150;2
10540927000178;1
27376389000120;2
27114398000143;1
01106085000150;13
05142210000138;2
19236250000153;7
21722316000167;2
41144940000131;2
11842104000160;6
09234429000118;38
22958849000105;1
23666278000106;2
10702044000117;2
04688196000100;2
04264919000143;3
27090969000157;1
10392655000106;2
11579868000104;2
20930189000129;2
19881198000198;3
14342361000120;1
09350715000149;2
02240730000195;1
17290596000104;2
23594338000114;3
15659814000100;121
26905763000175;1
09144045000104;3
19774110000139;1
21322263000197;1
04742988000115;2
04584269000113;2
12763104000137;1
09508232000120;1
26886582000149;1
21223064000121;3
08406779000151;1
27231805000100;1
10805953000180;1
17578740000102;3
02859542000140;14
23068854000105;1
20002412000178;14
17573383000190;4
18544864000130;1
23708247000162;2
08077535000172;3
02044971000169;30
13225490000176;2
22924189000141;16
17505644000134;1
11393145000116;1
18604768000130;3
16631594000179;1
26766720000156;4
11938541000181;143
26743365000108;6
19082824000186;1
04259130000102;1
27156114000181;1
02301135000112;12
23859656000160;1
09081587000185;2
63502561000109;2
04818661000180;4
23390425000150;1
23245433000102;1
19573498000100;2
03385743000115;13
09056455000101;1
07840219000148;3
07527821000120;6
07160019000144;3
02642982000140;1
09096700000104;2
28923849000156;1
13349051000175;1
05277208000176;7
05621288000135;7
25962546000154;1
02104947000178;1
10479955000127;6
01741005000138;1
04985298000197;2
05896491000114;4
03660203000100;1
22960985000130;6
35427848000186;2
19894881000160;8
13028670000168;1
10201854000190;4
03647964000114;6
09181832000126;2
03447150000136;6
09344201000342;1
21149391000180;1
04429172000136;2
19495501000114;2
04074284000111;2
11273343000146;3
05008302000120;1
01022531000148;1
07764918000156;7
26535461000152;1
09443403000180;1
09151564000108;4
35500289000192;61
16920752000100;1
14783426000173;1
26561204000195;1
10782385000140;7
19595745000179;21
27208936000169;1
16837482000179;2
02977362000162;110
26487083000189;1
26804972000122;3
10878419000102;6
05816614000160;1
17677506000132;4
10649674000175;1
14728500000159;1
05951324000129;1
01784324000120;2
07456930000101;1
05962331000126;1
08035873000141;3
27555406000197;1
03936626000283;8
20728054000185;1
10737596000160;7
05992877000120;3
03441541000143;2
06334237000195;2
02409559000103;2
02472105000179;3
17282026000172;3
22668926000192;1
26796062000145;1
20430741000110;1
19607115000177;2
23436643000188;1
10894452000118;1
07884213000172;1
06231038000151;1
10889055000158;1
05911784000123;4
06013113000108;1
22190081000172;1
02223342000104;1
28045004000105;1
12135619000192;1
17594263000179;2
04670050000137;2
19750069000160;1
14098604000127;1
10365402000143;1
03001429000191;4
03315182000188;3
09341526000100;1
10806118000165;54
26983696000107;1
24238856000168;5
19263965000103;2
27905334000160;1
27262276000102;1
27709875000113;8
22003194000111;1
03651527000174;2
01770215000154;8
27206219000106;1
14838167000130;2
06350115000192;1
22666743000138;2
15136018000192;2
09344201000423;1
07622652000107;12
08041657000109;5
27149538000119;1
00416025000170;3
21455988000153;1
21243861000170;1
08883446000113;7
25158880000150;1
19863047000107;1
27383127000193;1
13431795000134;1
21998549000197;1
06368058000179;2
21154978000188;1
11064297000175;2
13954529000196;2
11150195000172;1
07750950000182;9
20284072000115;7
26978548000102;1
09150395000183;1
08946420000177;1
21841993000102;1
09217903000101;1
27633038000158;1
23788209000167;1
16596756000185;1
27863061000139;1
24463916000146;4
19699196000182;2
25368967000151;1
70103098000198;16
03420484000116;1
10670251000137;1
07211715000132;4
08419619000147;1
17439485000117;1
23088469000120;6
06217437000168;11
13062905000138;1
08226895000199;1
09127069001127;4
18326018000143;1
06105527000167;1
03935826000130;11
27015573000145;2
